4347 Id2(solute)	Id1(solvent)	T (K)	γ2͚ Exp	Solute	Solvent
110543	84662	303.2	4.84	hexane	Diethyl Phthalate
110543	84662	313.2	4.53	hexane	Diethyl Phthalate
110543	84662	323.2	4.32	hexane	Diethyl Phthalate
110543	84662	333.2	4.09	hexane	Diethyl Phthalate
111659	84662	303.2	6.86	octane	Diethyl Phthalate
111659	84662	313.2	6.34	octane	Diethyl Phthalate
111659	84662	323.2	5.95	octane	Diethyl Phthalate
111659	84662	333.2	5.55	octane	Diethyl Phthalate
111660	84662	303.2	4.27	1-Octene	Diethyl Phthalate
111660	84662	313.2	4.03	1-Octene	Diethyl Phthalate
111660	84662	323.2	3.89	1-Octene	Diethyl Phthalate
111660	84662	333.2	3.72	1-Octene	Diethyl Phthalate
142825	84662	303.2	5.74	heptane	Diethyl Phthalate
142825	84662	313.2	5.33	heptane	Diethyl Phthalate
142825	84662	323.2	5.07	heptane	Diethyl Phthalate
142825	84662	333.2	4.76	heptane	Diethyl Phthalate
592416	84662	303.2	3.07	1-Hexene	Diethyl Phthalate
592416	84662	313.2	2.94	1-Hexene	Diethyl Phthalate
592416	84662	323.2	2.87	1-Hexene	Diethyl Phthalate
592416	84662	333.2	2.78	1-Hexene	Diethyl Phthalate
1634044	84662	303.2	1.58	methyl t-butyl ether	Diethyl Phthalate
1634044	84662	313.2	1.57	methyl t-butyl ether	Diethyl Phthalate
1634044	84662	323.2	1.57	methyl t-butyl ether	Diethyl Phthalate
1634044	84662	333.2	1.56	methyl t-butyl ether	Diethyl Phthalate
56235	91225	298.2	1.44	Carbon Tetrachloride	Quinoline
67641	91225	298.2	1.5	Acetone	Quinoline
67663	91225	298.2	0.47	Chloroform	Quinoline
71432	91225	293.2	1.67	Benzene	Quinoline
71432	91225	298.2	1.32	Benzene	Quinoline
74964	91225	298.2	1.27	Bromoethane	Quinoline
75036	91225	298.2	1.55	iodoethane	Quinoline
75058	91225	298.2	2.14	Acetonitrile	Quinoline
78784	91225	293.2	8.53	Isopentane	Quinoline
79298	91225	293.2	9.43	2,3-Dimethylbutane	Quinoline
107062	91225	298.2	0.92	1,2-Dichloroethane	Quinoline
107835	91225	293.2	9.41	2-Methylpentane	Quinoline
108203	91225	298.2	3.14	Diisopropyl Ether	Quinoline
108872	91225	293.2	6.6	Methylcyclohexane	Quinoline
109660	91225	293.2	7.81	pentane	Quinoline
110543	91225	293.2	8.51	hexane	Quinoline
110543	91225	298.2	6.5	hexane	Quinoline
141786	91225	298.2	1.49	Ethyl Acetate	Quinoline
142825	91225	293.2	9.55	heptane	Quinoline
287923	91225	293.2	4.04	Cyclopentane	Quinoline
540841	91225	293.2	12.92	2,2,4-Trimethylpentane	Quinoline
590352	91225	293.2	11.42	2,2-Dimethylpentane	Quinoline
592416	91225	293.2	5.56	1-Hexene	Quinoline
60297	93890	313.2	1.29	Diethyl Ether	Ethyl Benzoate
60297	93890	323.2	1.3	Diethyl Ether	Ethyl Benzoate
60297	93890	333.2	1.3	Diethyl Ether	Ethyl Benzoate
60297	93890	343.2	1.31	Diethyl Ether	Ethyl Benzoate
71432	93890	313.2	0.96	Benzene	Ethyl Benzoate
71432	93890	323.2	0.96	Benzene	Ethyl Benzoate
71432	93890	333.2	0.96	Benzene	Ethyl Benzoate
71432	93890	343.2	0.97	Benzene	Ethyl Benzoate
96377	93890	313.2	2.21	Methylcyclopentane	Ethyl Benzoate
96377	93890	323.2	2.15	Methylcyclopentane	Ethyl Benzoate
96377	93890	333.2	2.11	Methylcyclopentane	Ethyl Benzoate
96377	93890	343.2	2.07	Methylcyclopentane	Ethyl Benzoate
100414	93890	313.2	1.1	Ethylbenzene	Ethyl Benzoate
100414	93890	323.2	1.08	Ethylbenzene	Ethyl Benzoate
100414	93890	333.2	1.07	Ethylbenzene	Ethyl Benzoate
100414	93890	343.2	1.06	Ethylbenzene	Ethyl Benzoate
106423	93890	313.2	1.1	P-Xylene	Ethyl Benzoate
106423	93890	323.2	1.11	P-Xylene	Ethyl Benzoate
106423	93890	333.2	1.12	P-Xylene	Ethyl Benzoate
106423	93890	343.2	1.13	P-Xylene	Ethyl Benzoate
107835	93890	313.2	3	2-Methylpentane	Ethyl Benzoate
107835	93890	323.2	2.91	2-Methylpentane	Ethyl Benzoate
107835	93890	333.2	2.85	2-Methylpentane	Ethyl Benzoate
107835	93890	343.2	2.8	2-Methylpentane	Ethyl Benzoate
108203	93890	313.2	1.72	Diisopropyl Ether	Ethyl Benzoate
108203	93890	323.2	1.74	Diisopropyl Ether	Ethyl Benzoate
108203	93890	333.2	1.73	Diisopropyl Ether	Ethyl Benzoate
108203	93890	343.2	1.76	Diisopropyl Ether	Ethyl Benzoate
108872	93890	313.2	2.36	Methylcyclohexane	Ethyl Benzoate
108872	93890	323.2	2.28	Methylcyclohexane	Ethyl Benzoate
108872	93890	333.2	2.21	Methylcyclohexane	Ethyl Benzoate
108872	93890	343.2	2.14	Methylcyclohexane	Ethyl Benzoate
108883	93890	313.2	1.04	Toluene	Ethyl Benzoate
108883	93890	323.2	1.04	Toluene	Ethyl Benzoate
108883	93890	333.2	1.03	Toluene	Ethyl Benzoate
108883	93890	343.2	1.03	Toluene	Ethyl Benzoate
109660	93890	313.2	2.77	pentane	Ethyl Benzoate
109660	93890	323.2	2.72	pentane	Ethyl Benzoate
109660	93890	333.2	2.65	pentane	Ethyl Benzoate
109660	93890	343.2	2.61	pentane	Ethyl Benzoate
109671	93890	313.2	1.95	1-Pentene	Ethyl Benzoate
109671	93890	323.2	1.92	1-Pentene	Ethyl Benzoate
109671	93890	333.2	1.9	1-Pentene	Ethyl Benzoate
109671	93890	343.2	1.88	1-Pentene	Ethyl Benzoate
110543	93890	313.2	2.99	hexane	Ethyl Benzoate
110543	93890	323.2	2.89	hexane	Ethyl Benzoate
110543	93890	333.2	2.81	hexane	Ethyl Benzoate
110543	93890	343.2	2.73	hexane	Ethyl Benzoate
111659	93890	313.2	3.38	octane	Ethyl Benzoate
111659	93890	323.2	3.23	octane	Ethyl Benzoate
111659	93890	333.2	3.08	octane	Ethyl Benzoate
111659	93890	343.2	2.96	octane	Ethyl Benzoate
111660	93890	313.2	2.32	1-Octene	Ethyl Benzoate
111660	93890	323.2	2.26	1-Octene	Ethyl Benzoate
111660	93890	333.2	2.22	1-Octene	Ethyl Benzoate
111660	93890	343.2	2.18	1-Octene	Ethyl Benzoate
142825	93890	313.2	3.16	heptane	Ethyl Benzoate
142825	93890	323.2	3.05	heptane	Ethyl Benzoate
142825	93890	333.2	2.95	heptane	Ethyl Benzoate
142825	93890	343.2	2.86	heptane	Ethyl Benzoate
287923	93890	313.2	1.89	Cyclopentane	Ethyl Benzoate
287923	93890	323.2	1.86	Cyclopentane	Ethyl Benzoate
287923	93890	333.2	1.82	Cyclopentane	Ethyl Benzoate
287923	93890	343.2	1.79	Cyclopentane	Ethyl Benzoate
592416	93890	313.2	2.08	1-Hexene	Ethyl Benzoate
592416	93890	323.2	2.05	1-Hexene	Ethyl Benzoate
592416	93890	333.2	2.02	1-Hexene	Ethyl Benzoate
592416	93890	343.2	1.99	1-Hexene	Ethyl Benzoate
1634044	93890	313.2	1.34	methyl t-butyl ether	Ethyl Benzoate
1634044	93890	323.2	1.35	methyl t-butyl ether	Ethyl Benzoate
1634044	93890	333.2	1.36	methyl t-butyl ether	Ethyl Benzoate
1634044	93890	343.2	1.37	methyl t-butyl ether	Ethyl Benzoate
56235	98862	293.2	1.7	Carbon Tetrachloride	Acetophenone
64175	98862	293.2	3.62	Ethanol	Acetophenone
64175	98862	298.2	3.3	Ethanol	Acetophenone
67561	98862	293.2	3.47	Methanol	Acetophenone
67663	98862	293.2	0.58	Chloroform	Acetophenone
71432	98862	298.2	1.23	Benzene	Acetophenone
74964	98862	293.2	1.18	Bromoethane	Acetophenone
75036	98862	293.2	1.42	iodoethane	Acetophenone
75058	98862	293.2	1.65	Acetonitrile	Acetophenone
75092	98862	293.2	0.62	Dichloromethane	Acetophenone
75150	98862	293.2	2.05	Carbon Disulfide	Acetophenone
75525	98862	298.2	1.21	Nitromethane	Acetophenone
100516	98862	473.2	1.03	Benzyl Alcohol	Acetophenone
100516	98862	413.2	1.03	Benzyl Alcohol	Acetophenone
107835	98862	298.2	6.57	2-Methylpentane	Acetophenone
108087	98862	298.2	7.98	2,4-Dimethylpentane	Acetophenone
108872	98862	293.2	4.63	Methylcyclohexane	Acetophenone
108883	98862	298.2	1.26	Toluene	Acetophenone
109660	98862	293.2	6	pentane	Acetophenone
109660	98862	298.2	5.23	pentane	Acetophenone
109671	98862	293.2	3.68	1-Pentene	Acetophenone
110543	98862	293.2	6.84	hexane	Acetophenone
110543	98862	298.2	6.39	hexane	Acetophenone
110543	98862	298.2	6.74	hexane	Acetophenone
111659	98862	298.2	7.6	octane	Acetophenone
111659	98862	298.2	8.58	octane	Acetophenone
111842	98862	298.2	9.75	nonane	Acetophenone
123911	98862	298.2	0.86	dioxane	Acetophenone
142825	98862	293.2	7.58	heptane	Acetophenone
142825	98862	298.2	7.36	heptane	Acetophenone
565753	98862	298.2	7.82	2,3,4-Trimethylpentane	Acetophenone
592132	98862	298.2	9.35	2,5-Dimethylhexane	Acetophenone
1678917	98862	298.2	6.11	Ethylcyclohexane	Acetophenone
56235	98953	293.2	2.26	Carbon Tetrachloride	Nitrobenzene
64175	98953	293.2	10.7	Ethanol	Nitrobenzene
64175	98953	298.2	9.16	Ethanol	Nitrobenzene
67561	98953	293.2	10.4	Methanol	Nitrobenzene
67641	98953	293.2	1.24	Acetone	Nitrobenzene
67663	98953	293.2	1.02	Chloroform	Nitrobenzene
71432	98953	293.2	1.39	Benzene	Nitrobenzene
71432	98953	298.2	1.2	Benzene	Nitrobenzene
71432	98953	298.2	1.41	Benzene	Nitrobenzene
71432	98953	333.2	1.1	Benzene	Nitrobenzene
71432	98953	373.2	1	Benzene	Nitrobenzene
74964	98953	293.2	1.5	Bromoethane	Nitrobenzene
75036	98953	293.2	1.83	iodoethane	Nitrobenzene
75058	98953	293.2	1.73	Acetonitrile	Nitrobenzene
75092	98953	293.2	0.99	Dichloromethane	Nitrobenzene
75150	98953	293.2	2.63	Carbon Disulfide	Nitrobenzene
75525	98953	298.2	1.4	Nitromethane	Nitrobenzene
107062	98953	293.2	1.09	1,2-Dichloroethane	Nitrobenzene
107835	98953	298.2	8.3	2-Methylpentane	Nitrobenzene
108087	98953	298.2	10.02	2,4-Dimethylpentane	Nitrobenzene
108872	98953	293.2	7.22	Methylcyclohexane	Nitrobenzene
108883	98953	298.2	1.4	Toluene	Nitrobenzene
109660	98953	293.2	7.46	pentane	Nitrobenzene
109660	98953	298.2	6.56	pentane	Nitrobenzene
109671	98953	293.2	4.49	1-Pentene	Nitrobenzene
110543	98953	293.2	8.2	hexane	Nitrobenzene
110543	98953	298.2	7	hexane	Nitrobenzene
110543	98953	298.2	8.17	hexane	Nitrobenzene
110543	98953	298.2	8.24	hexane	Nitrobenzene
110543	98953	333.2	5.1	hexane	Nitrobenzene
110543	98953	373.2	3.7	hexane	Nitrobenzene
111659	98953	298.2	9.32	octane	Nitrobenzene
111659	98953	298.2	10.91	octane	Nitrobenzene
111842	98953	298.2	12.48	nonane	Nitrobenzene
123911	98953	298.2	0.82	dioxane	Nitrobenzene
141786	98953	293.2	1.38	Ethyl Acetate	Nitrobenzene
142825	98953	293.2	9.4	heptane	Nitrobenzene
142825	98953	298.2	9.47	heptane	Nitrobenzene
540841	98953	293.2	11.8	2,2,4-Trimethylpentane	Nitrobenzene
565753	98953	298.2	9.99	2,3,4-Trimethylpentane	Nitrobenzene
592132	98953	298.2	11.9	2,5-Dimethylhexane	Nitrobenzene
1678917	98953	298.2	8.08	Ethylcyclohexane	Nitrobenzene
80568	100414	353.2	1.19	a-pinene	Ethylbenzene
80568	100414	373.2	1.17	a-pinene	Ethylbenzene
107120	100414	313.2	2.64	propanenitrile	Ethylbenzene
107120	100414	353.2	2.42	propanenitrile	Ethylbenzene
107120	100414	393.2	2.23	propanenitrile	Ethylbenzene
108907	100414	293.2	0.99	Chlorobenzene	Ethylbenzene
64175	100470	293.2	4.7	Ethanol	Benzonitrile
64175	100470	298.2	4.59	Ethanol	Benzonitrile
67561	100470	293.2	4.7	Methanol	Benzonitrile
71432	100470	323.2	1.23	Benzene	Benzonitrile
71432	100470	353.2	1.22	Benzene	Benzonitrile
74964	100470	293.2	1.33	Bromoethane	Benzonitrile
75092	100470	293.2	0.7	Dichloromethane	Benzonitrile
75150	100470	293.2	2.33	Carbon Disulfide	Benzonitrile
75525	100470	298.2	1.21	Nitromethane	Benzonitrile
107835	100470	298.2	6.47	2-Methylpentane	Benzonitrile
108087	100470	298.2	7.87	2,4-Dimethylpentane	Benzonitrile
108883	100470	298.2	1.31	Toluene	Benzonitrile
108883	100470	323.2	1.33	Toluene	Benzonitrile
108883	100470	353.2	1.32	Toluene	Benzonitrile
109660	100470	293.2	6.08	pentane	Benzonitrile
109660	100470	298.2	5.16	pentane	Benzonitrile
109671	100470	293.2	3.62	1-Pentene	Benzonitrile
110543	100470	293.2	6.68	hexane	Benzonitrile
110543	100470	298.2	6.25	hexane	Benzonitrile
111659	100470	298.2	7.69	octane	Benzonitrile
111659	100470	298.2	8.28	octane	Benzonitrile
111842	100470	298.2	9.63	nonane	Benzonitrile
123911	100470	298.2	0.82	dioxane	Benzonitrile
142825	100470	293.2	7.53	heptane	Benzonitrile
142825	100470	298.2	7.18	heptane	Benzonitrile
565753	100470	298.2	7.9	2,3,4-Trimethylpentane	Benzonitrile
592132	100470	298.2	9.18	2,5-Dimethylhexane	Benzonitrile
1678917	100470	298.2	6.48	Ethylcyclohexane	Benzonitrile
64175	100516	298.2	1.02	Ethanol	Benzyl Alcohol
71432	100516	298.2	2.37	Benzene	Benzyl Alcohol
74986	100516	298.2	8.02	Propane	Benzyl Alcohol
75525	100516	298.2	2.57	Nitromethane	Benzyl Alcohol
98862	100516	413.2	1.1	Acetophenone	Benzyl Alcohol
98862	100516	473.2	1.02	Acetophenone	Benzyl Alcohol
107835	100516	298.2	12.84	2-Methylpentane	Benzyl Alcohol
108087	100516	298.2	17	2,4-Dimethylpentane	Benzyl Alcohol
108872	100516	298.2	8.05	Methylcyclohexane	Benzyl Alcohol
108883	100516	298.2	2.73	Toluene	Benzyl Alcohol
109660	100516	298.2	9.83	pentane	Benzyl Alcohol
109660	100516	298.2	11.53	pentane	Benzyl Alcohol
110543	100516	298.2	12.82	hexane	Benzyl Alcohol
110543	100516	298.2	13.46	hexane	Benzyl Alcohol
111659	100516	298.2	18.55	octane	Benzyl Alcohol
111659	100516	298.2	21	octane	Benzyl Alcohol
111842	100516	298.2	26.51	nonane	Benzyl Alcohol
123911	100516	298.2	0.47	dioxane	Benzyl Alcohol
142825	100516	298.2	16.7	heptane	Benzyl Alcohol
287923	100516	298.2	5.88	Cyclopentane	Benzyl Alcohol
565753	100516	298.2	16.81	2,3,4-Trimethylpentane	Benzyl Alcohol
592132	100516	298.2	21.6	2,5-Dimethylhexane	Benzyl Alcohol
1678917	100516	298.2	12.88	Ethylcyclohexane	Benzyl Alcohol
56235	106423	293.2	0.93	Carbon Tetrachloride	P-Xylene
64175	106423	298.2	15.6	Ethanol	P-Xylene
64175	106423	313.2	15.48	Ethanol	P-Xylene
67561	106423	313.2	20.01	Methanol	P-Xylene
67641	106423	293.2	2.13	Acetone	P-Xylene
71238	106423	313.2	9.99	n-propanol	P-Xylene
71363	106423	313.2	9.48	1-Butanol	P-Xylene
71432	106423	293.2	0.99	Benzene	P-Xylene
71432	106423	308.2	1.05	Benzene	P-Xylene
71432	106423	313.2	0.88	Benzene	P-Xylene
71432	106423	323.2	0.85	Benzene	P-Xylene
71432	106423	333.2	0.98	Benzene	P-Xylene
74964	106423	293.2	1	Bromoethane	P-Xylene
75036	106423	293.2	1.03	iodoethane	P-Xylene
75058	106423	293.2	5.05	Acetonitrile	P-Xylene
75092	106423	293.2	0.85	Dichloromethane	P-Xylene
75150	106423	293.2	1.07	Carbon Disulfide	P-Xylene
75525	106423	298.2	4.16	Nitromethane	P-Xylene
75650	106423	313.2	7.2	t-butanol	P-Xylene
78831	106423	313.2	8.52	i-butanol	P-Xylene
107835	106423	298.2	1.58	2-Methylpentane	P-Xylene
108087	106423	298.2	1.66	2,4-Dimethylpentane	P-Xylene
108883	106423	298.2	0.97	Toluene	P-Xylene
109660	106423	293.2	1.48	pentane	P-Xylene
109660	106423	298.2	1.46	pentane	P-Xylene
109671	106423	293.2	1.24	1-Pentene	P-Xylene
110543	106423	293.2	1.44	hexane	P-Xylene
110543	106423	298.2	1.51	hexane	P-Xylene
110543	106423	313.2	1.25	hexane	P-Xylene
110543	106423	313.2	1.47	hexane	P-Xylene
110543	106423	323.2	1.2	hexane	P-Xylene
110543	106423	333.2	1.14	hexane	P-Xylene
111659	106423	298.2	1.4	octane	P-Xylene
111659	106423	298.2	1.55	octane	P-Xylene
111659	106423	313.2	1.44	octane	P-Xylene
111842	106423	298.2	1.66	nonane	P-Xylene
123911	106423	298.2	1.25	dioxane	P-Xylene
124185	106423	313.2	1.31	decane	P-Xylene
141786	106423	293.2	1.33	Ethyl Acetate	P-Xylene
142825	106423	298.2	1.51	heptane	P-Xylene
142825	106423	313.2	1.22	heptane	P-Xylene
142825	106423	313.2	1.41	heptane	P-Xylene
142825	106423	323.2	1.17	heptane	P-Xylene
142825	106423	333.2	1.1	heptane	P-Xylene
540841	106423	313.2	1.57	2,2,4-Trimethylpentane	P-Xylene
565753	106423	298.2	1.6	2,3,4-Trimethylpentane	P-Xylene
592132	106423	298.2	1.66	2,5-Dimethylhexane	P-Xylene
872504	106423	373.2	2.78	N-methylpyrrolidone	P-Xylene
872504	106423	473.2	1.99	N-methylpyrrolidone	P-Xylene
1678917	106423	298.2	1.47	Ethylcyclohexane	P-Xylene
56235	107062	293.2	1.98	Carbon Tetrachloride	1,2-Dichloroethane
56235	107062	306.9	1.86	Carbon Tetrachloride	1,2-Dichloroethane
56235	107062	313.2	1.82	Carbon Tetrachloride	1,2-Dichloroethane
56235	107062	318.4	1.76	Carbon Tetrachloride	1,2-Dichloroethane
56235	107062	328.2	1.79	Carbon Tetrachloride	1,2-Dichloroethane
56235	107062	337.2	1.65	Carbon Tetrachloride	1,2-Dichloroethane
56235	107062	355	1.55	Carbon Tetrachloride	1,2-Dichloroethane
64175	107062	318.4	9.7	Ethanol	1,2-Dichloroethane
64175	107062	337.2	7.2	Ethanol	1,2-Dichloroethane
67561	107062	318.4	9.1	Methanol	1,2-Dichloroethane
67561	107062	323.2	9.97	Methanol	1,2-Dichloroethane
67561	107062	337.2	6.93	Methanol	1,2-Dichloroethane
67561	107062	355	5.5	Methanol	1,2-Dichloroethane
67641	107062	354.7	0.78	Acetone	1,2-Dichloroethane
67641	107062	356.7	0.89	Acetone	1,2-Dichloroethane
67641	107062	337.2	0.78	Acetone	1,2-Dichloroethane
67641	107062	318.5	0.76	Acetone	1,2-Dichloroethane
67641	107062	293.2	0.76	Acetone	1,2-Dichloroethane
67663	107062	328.2	1.03	Chloroform	1,2-Dichloroethane
67663	107062	293.2	1.06	Chloroform	1,2-Dichloroethane
71432	107062	298.2	1.21	Benzene	1,2-Dichloroethane
71432	107062	318.4	1.08	Benzene	1,2-Dichloroethane
71432	107062	337.2	1.06	Benzene	1,2-Dichloroethane
71432	107062	355	1.04	Benzene	1,2-Dichloroethane
71432	107062	356.7	1.07	Benzene	1,2-Dichloroethane
71556	107062	328.2	1.34	1,1,1-Trichloroethane	1,2-Dichloroethane
74964	107062	293.2	1.18	Bromoethane	1,2-Dichloroethane
75036	107062	293.2	1.38	iodoethane	1,2-Dichloroethane
75058	107062	318.5	1.47	Acetonitrile	1,2-Dichloroethane
75058	107062	333.2	1.46	Acetonitrile	1,2-Dichloroethane
75058	107062	343.9	1.45	Acetonitrile	1,2-Dichloroethane
75058	107062	355.9	1.43	Acetonitrile	1,2-Dichloroethane
75092	107062	293.2	1.02	Dichloromethane	1,2-Dichloroethane
75092	107062	328.2	1.05	Dichloromethane	1,2-Dichloroethane
75150	107062	293.2	2.58	Carbon Disulfide	1,2-Dichloroethane
75343	107062	328.2	1.14	1,1-Dichloroethane	1,2-Dichloroethane
75525	107062	318.5	1.86	Nitromethane	1,2-Dichloroethane
75525	107062	343.9	1.73	Nitromethane	1,2-Dichloroethane
75525	107062	355.3	1.63	Nitromethane	1,2-Dichloroethane
79016	107062	328.2	1.45	Trichloroethylene	1,2-Dichloroethane
79243	107062	318.5	1.49	Nitroethane	1,2-Dichloroethane
79243	107062	337.2	1.41	Nitroethane	1,2-Dichloroethane
79243	107062	354.2	1.39	Nitroethane	1,2-Dichloroethane
107835	107062	298.2	5.11	2-Methylpentane	1,2-Dichloroethane
108087	107062	298.2	5.64	2,4-Dimethylpentane	1,2-Dichloroethane
108872	107062	354.7	2.61	Methylcyclohexane	1,2-Dichloroethane
109660	107062	293.2	4.79	pentane	1,2-Dichloroethane
109660	107062	298.2	4.5	pentane	1,2-Dichloroethane
109671	107062	293.2	2.92	1-Pentene	1,2-Dichloroethane
109999	107062	343.2	0.72	Tetrahydrofuran	1,2-Dichloroethane
109999	107062	323.2	0.69	Tetrahydrofuran	1,2-Dichloroethane
109999	107062	303.2	0.62	Tetrahydrofuran	1,2-Dichloroethane
110543	107062	293.2	5.04	hexane	1,2-Dichloroethane
110543	107062	298.2	5.17	hexane	1,2-Dichloroethane
110543	107062	298.2	5.5	hexane	1,2-Dichloroethane
110543	107062	318.5	3.99	hexane	1,2-Dichloroethane
110543	107062	337.2	3.59	hexane	1,2-Dichloroethane
110543	107062	354.2	3.01	hexane	1,2-Dichloroethane
110861	107062	354.3	0.89	Pyridine	1,2-Dichloroethane
110861	107062	330	0.9	Pyridine	1,2-Dichloroethane
111659	107062	298.2	6.43	octane	1,2-Dichloroethane
111842	107062	298.2	7.16	nonane	1,2-Dichloroethane
141786	107062	318.4	0.83	Ethyl Acetate	1,2-Dichloroethane
142825	107062	298.2	5.8	heptane	1,2-Dichloroethane
142825	107062	318.5	4.45	heptane	1,2-Dichloroethane
142825	107062	337.2	3.86	heptane	1,2-Dichloroethane
142825	107062	354.2	3.1	heptane	1,2-Dichloroethane
540841	107062	343.5	3.43	2,2,4-Trimethylpentane	1,2-Dichloroethane
565753	107062	298.2	5.61	2,3,4-Trimethylpentane	1,2-Dichloroethane
592132	107062	298.2	6.16	2,5-Dimethylhexane	1,2-Dichloroethane
1678917	107062	298.2	4.94	Ethylcyclohexane	1,2-Dichloroethane
56235	107120	293.2	3.14	Carbon Tetrachloride	propanenitrile
67663	107120	293.2	0.89	Chloroform	propanenitrile
71432	107120	293.2	1.84	Benzene	propanenitrile
71432	107120	298.2	1.58	Benzene	propanenitrile
71432	107120	333.2	1.48	Benzene	propanenitrile
71432	107120	373.2	1.4	Benzene	propanenitrile
74964	107120	293.2	1.73	Bromoethane	propanenitrile
75036	107120	293.2	2.68	iodoethane	propanenitrile
75092	107120	293.2	0.82	Dichloromethane	propanenitrile
75150	107120	293.2	5.51	Carbon Disulfide	propanenitrile
100414	107120	313.2	2.36	Ethylbenzene	propanenitrile
100414	107120	353.2	2.2	Ethylbenzene	propanenitrile
100414	107120	393.2	2	Ethylbenzene	propanenitrile
107835	107120	298.2	10.35	2-Methylpentane	propanenitrile
108087	107120	298.2	12.54	2,4-Dimethylpentane	propanenitrile
109660	107120	293.2	8.53	pentane	propanenitrile
109660	107120	298.2	7.76	pentane	propanenitrile
109671	107120	293.2	4.57	1-Pentene	propanenitrile
110543	107120	293.2	11	hexane	propanenitrile
110543	107120	298.2	10.94	hexane	propanenitrile
110543	107120	298.2	10.2	hexane	propanenitrile
110543	107120	313.2	13.8	hexane	propanenitrile
110543	107120	333.2	7.4	hexane	propanenitrile
110543	107120	373.2	5.5	hexane	propanenitrile
110861	107120	323.3	1.36	Pyridine	propanenitrile
110861	107120	338	1.39	Pyridine	propanenitrile
111659	107120	298.2	17.73	octane	propanenitrile
111659	107120	313.2	16.34	octane	propanenitrile
111842	107120	298.2	22.47	nonane	propanenitrile
141786	107120	293.2	1.44	Ethyl Acetate	propanenitrile
142825	107120	298.2	13.86	heptane	propanenitrile
142825	107120	313.2	13.86	heptane	propanenitrile
565753	107120	298.2	14.37	2,3,4-Trimethylpentane	propanenitrile
592132	107120	298.2	15.19	2,5-Dimethylhexane	propanenitrile
1678917	107120	298.2	14.03	Ethylcyclohexane	propanenitrile
1634044	107835	303.2	1.25	methyl t-butyl ether	2-Methylpentane
1634044	107835	323.2	1.19	methyl t-butyl ether	2-Methylpentane
107835	107879	298.2	2.95	2-Methylpentane	2-Pentanone
108087	107879	298.2	3.21	2,4-Dimethylpentane	2-Pentanone
109660	107879	298.2	2.58	pentane	2-Pentanone
110543	107879	298.2	3.01	hexane	2-Pentanone
111659	107879	298.2	3.7	octane	2-Pentanone
111842	107879	298.2	4.29	nonane	2-Pentanone
142825	107879	298.2	3.33	heptane	2-Pentanone
565753	107879	298.2	3.29	2,3,4-Trimethylpentane	2-Pentanone
592132	107879	298.2	3.5	2,5-Dimethylhexane	2-Pentanone
1678917	107879	298.2	3.39	Ethylcyclohexane	2-Pentanone
108907	108032	353.5	1.35	Chlorobenzene	1-Nitropropane
109660	108032	298.2	5.35	pentane	1-Nitropropane
64175	108203	298.2	4.65	Ethanol	Diisopropyl Ether
71432	108203	343.2	1.13	Benzene	Diisopropyl Ether
75525	108203	298.2	5.57	Nitromethane	Diisopropyl Ether
108883	108203	298.2	1.24	Toluene	Diisopropyl Ether
111659	108203	298.2	1.34	octane	Diisopropyl Ether
123911	108203	298.2	2.15	dioxane	Diisopropyl Ether
